occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
0.4,0.184,0.184,1.0,0.0,0.0,0.0,0.297,0.553,0.553,0.0,0.0,0.0773,0,0
0.4,0.196,0.196,0.6,0.0,0.0,0.0,0.328,0.565,0.565,0.0,0.0,0.0,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.398,0.664,0.664,0.0,0.0,0.0,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.398,0.664,0.664,0.0,0.0,0.0773,0,0
0.8,0.342,0.342,0.0,0.0,0.0,0.0,0.398,0.664,0.664,0.0,0.0,0.0,0,0
0.8,0.407,0.407,0.0,0.0,0.0,0.0,0.522,0.711,0.711,0.0,0.0,0.0773,0,0
0.8,0.407,0.407,0.0,0.0,0.0,0.0,0.522,0.711,0.711,0.0,0.0,0.0773,0,0
0.8,0.407,0.407,0.0,0.0,0.0,0.0,0.522,0.711,0.711,0.0,0.0,0.0773,0,0
0.8,0.407,0.407,0.0,0.0,0.0,0.0,0.522,0.711,0.711,0.0,0.0,0.0,0,0
0.6,0.41,0.41,0.0,0.0,0.0,0.0,0.522,0.659,0.659,0.0,0.0,0.0,0,0
0.6,0.41,0.41,0.0,0.0,0.0,0.0,0.522,0.659,0.659,0.0,0.0,0.0,0,0
0.6,0.41,0.41,0.0,0.0,0.0,0.0,0.522,0.659,0.659,0.0,0.0,0.0,0,0
0.6,0.41,0.41,0.0,0.0,0.0,0.0,0.522,0.659,0.659,0.0,0.0,0.0773,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.387,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.464,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.309,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.0773,0,0
0.8,0.735,0.735,0.0,0.0,0.0,0.0,0.682,0.652,0.652,0.0,0.0,0.231,0,0
0.8,0.735,0.735,0.0,0.0,0.0,0.0,0.682,0.652,0.652,0.0,0.0,0.153,0,0
0.8,0.735,0.735,0.0,0.0,0.0,0.0,0.682,0.652,0.652,0.0,0.0,0.0,0,0
0.8,0.564,0.564,0.0,0.0,0.0,0.0,0.576,0.605,0.605,0.0,0.0,0.0,0,0
0.8,0.516,0.516,0.0,0.0,0.0,0.0,0.562,0.587,0.587,0.0,0.0,0.0,0,0
0.8,0.36,0.36,0.0,0.0,0.0,0.0,0.461,0.547,0.547,0.0,0.0,0.0,0,0
0.8,0.36,0.36,0.0,0.0,0.0,0.0,0.461,0.547,0.547,0.0,0.0,0.0773,0,0
0.8,0.36,0.36,0.0,0.0,0.0,0.0,0.461,0.547,0.547,0.0,0.0,0.0,0,0
0.8,0.235,0.235,0.0,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.0773,0,0
0.8,0.235,0.235,0.0,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.0773,0,0
0.8,0.235,0.235,0.0,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.0,0,0
0.8,0.235,0.235,0.0,0.0,0.0,0.0,0.416,0.517,0.517,0.0,0.0,0.0,0,0
0.8,0.13,0.13,0.0,0.0,0.0,0.0,0.376,0.493,0.493,0.0,0.0,0.0,0,0
0.8,0.13,0.13,0.0,0.0,0.0,0.0,0.376,0.493,0.493,0.0,0.0,0.0,0,0
0.8,0.13,0.13,0.0,0.0,0.0,0.0,0.376,0.493,0.493,0.0,0.0,0.0,0,0
0.8,0.13,0.13,0.0,0.0,0.0,0.0,0.376,0.493,0.493,0.0,0.0,0.0,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
0.8,0.0644,0.0644,0.0,0.0,0.0,0.0,0.295,0.476,0.476,0.0,0.0,0.155,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.155,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0502,0.0502,0.0,0.0,0.0,0.0,0.279,0.467,0.467,0.0,0.0,0.0,0,0
1.0,0.0502,0.0502,0.4,0.0,0.0,0.0,0.279,0.467,0.467,0.0,0.0,0.0,0,0
1.0,0.0502,0.0502,1.0,0.0,0.0,0.0,0.279,0.467,0.467,0.0,0.0,0.0,0,0
1.0,0.0502,0.0502,1.0,0.0,0.0,0.0,0.279,0.467,0.467,0.0,0.0,0.0,0,0
1.0,0.0678,0.0678,1.0,0.0,0.0,0.0,0.286,0.47,0.47,0.0,0.0,0.0835,0,0
1.0,0.0678,0.0678,1.0,0.0,0.0,0.0,0.286,0.47,0.47,0.0,0.0,0.139,0,0
1.0,0.086,0.086,0.6,0.0,0.0,0.0,0.314,0.475,0.475,0.0,0.0,0.0,0,0
1.0,0.086,0.086,0.0,0.0,0.0,0.0,0.314,0.475,0.475,0.0,0.0,0.0,0,0
1.0,0.162,0.162,0.0,0.0,0.0,0.0,0.345,0.499,0.499,0.0,0.0,0.0,0,0
1.0,0.162,0.162,0.0,0.0,0.0,0.0,0.345,0.499,0.499,0.0,0.0,0.0,0,0
0.8,0.106,0.106,0.0,0.0,0.0,0.0,0.302,0.482,0.482,0.0,0.0,0.0,0,0
0.8,0.106,0.106,0.0,0.0,0.0,0.0,0.302,0.482,0.482,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.197,0.197,0.0,0.0,0.0,0.0,0.363,0.529,0.529,0.0,0.0,0.0773,0,0
1.0,0.197,0.197,0.0,0.0,0.0,0.0,0.363,0.529,0.529,0.0,0.0,0.0773,0,0
1.0,0.201,0.201,0.0,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.309,0,0
1.0,0.201,0.201,0.0,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.0773,0,0
1.0,0.201,0.201,0.0,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.155,0,0
1.0,0.201,0.201,0.0,0.0,0.0,0.0,0.305,0.535,0.535,0.0,0.0,0.0,0,0
1.0,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
1.0,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
1.0,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
1.0,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
0.8,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.0773,0,0
0.8,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.155,0,0
0.8,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.0,0,0
0.8,0.122,0.122,0.0,0.0,0.0,0.0,0.259,0.5,0.5,0.0,0.0,0.0,0,0
0.8,0.188,0.188,0.0,0.0,0.0,0.0,0.266,0.541,0.541,0.0,0.0,0.0,0,0
0.8,0.188,0.188,0.0,0.0,0.0,0.0,0.266,0.541,0.541,0.0,0.0,0.0,0,0
0.8,0.188,0.188,0.0,0.0,0.0,0.0,0.266,0.541,0.541,0.0,0.0,0.0,0,0
0.6,0.119,0.119,0.4,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.0,0.0,0,0
0.6,0.116,0.116,0.6,0.0,0.0,0.0,0.259,0.506,0.506,0.0,0.0,0.0773,0,0
0.6,0.116,0.116,0.0,0.0,0.0,0.0,0.259,0.506,0.506,0.0,0.0,0.309,0,0
0.6,0.116,0.116,0.0,0.0,0.0,0.0,0.259,0.506,0.506,0.0,0.0,0.0,0,0
0.6,0.116,0.116,0.0,0.0,0.0,0.0,0.259,0.506,0.506,0.0,0.0,0.0821,0,0
0.6,0.181,0.181,0.0,0.0,0.0,0.0,0.279,0.547,0.547,0.0,0.0,0.233,0,0
0.6,0.181,0.181,0.0,0.0,0.0,0.0,0.279,0.547,0.547,0.0,0.0,0.479,0,0
0.6,0.181,0.181,0.0,0.0,0.0,0.0,0.279,0.547,0.547,0.0,0.0,0.0,0,0
0.6,0.181,0.181,0.0,0.0,0.0,0.0,0.279,0.547,0.547,0.0,0.0,0.155,0,0
0.6,0.181,0.181,0.0,0.0,0.0,0.0,0.292,0.541,0.541,0.0,0.0,0.0,0,0
0.6,0.181,0.181,0.0,0.0,0.0,0.0,0.292,0.541,0.541,0.0,0.0,0.155,0,0
0.8,0.247,0.247,0.0,0.0,0.0,0.0,0.309,0.578,0.578,0.0,0.0,0.0,0,0
0.8,0.247,0.247,0.0,0.0,0.0,0.0,0.309,0.578,0.578,0.0,0.0,0.0,0,0
0.8,0.252,0.252,0.0,0.0,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.0773,0,0
0.8,0.252,0.252,0.0,0.0,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.0788,0,0
0.8,0.252,0.252,0.0,0.0,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.419,0,0
0.6,0.252,0.252,0.0,0.533,0.0,0.0,0.316,0.596,0.596,0.0,0.0,0.155,0,0
0.8,0.342,0.342,0.0,1.0,0.0,0.0,0.398,0.664,0.664,0.0,0.0,0.0,0,0
0.8,0.342,0.342,0.0,1.0,0.0,0.0,0.398,0.664,0.664,0.0,0.0,0.083,0,0
0.8,0.342,0.342,0.0,1.0,0.0,0.0,0.398,0.664,0.664,0.25,0.0,0.326,0,0
0.8,0.342,0.342,0.0,1.0,0.0,0.0,0.398,0.664,0.664,0.297,0.0,0.155,0,0
0.6,0.318,0.318,0.0,0.333,0.0,0.0,0.456,0.65,0.65,0.406,0.0,0.0773,0,0
0.6,0.318,0.318,0.0,0.0,0.0,0.0,0.456,0.65,0.65,0.0,0.0,0.232,0,0
0.6,0.318,0.318,0.0,0.0,0.0,0.0,0.456,0.65,0.65,0.0,0.0,0.0,0,0
0.6,0.318,0.318,0.4,0.0,0.0,0.0,0.456,0.65,0.65,0.0,0.0,0.0773,0,0
0.8,0.53,0.53,0.6,0.0,0.0,0.0,0.611,0.723,0.723,0.0,0.0,0.309,0,0
0.8,0.53,0.53,0.0,0.0,0.0,0.0,0.611,0.723,0.723,0.0,0.0,0.155,0,0
0.8,0.53,0.53,0.0,0.0,0.0,0.0,0.611,0.723,0.723,0.0,0.0,0.387,0,0
0.8,0.53,0.53,0.0,0.0,0.0,0.0,0.611,0.723,0.723,0.0,0.0,0.0773,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.0,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.155,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.0773,0,0
0.8,0.67,0.67,0.0,0.0,0.0,0.0,0.646,0.687,0.687,0.0,0.0,0.303,0,0
0.8,0.735,0.735,0.0,0.0,0.0,0.0,0.682,0.652,0.652,0.0,0.0,0.25,0,0
0.8,0.735,0.735,0.0,0.0,0.0,0.0,0.682,0.652,0.652,0.0,0.0,0.293,0,0
1.0,0.906,0.906,0.0,0.0,0.0,0.0,0.788,0.698,0.698,0.0,0.0,0.0797,0,0
1.0,0.906,0.906,0.0,0.0,0.0,0.0,0.788,0.698,0.698,0.0,0.0,0.213,0,0
1.0,0.827,0.827,0.0,0.0,0.0,0.0,0.765,0.669,0.669,0.0,0.0,0.155,0,0
1.0,0.827,0.827,0.0,0.0,0.0,0.0,0.765,0.669,0.669,0.0,0.0,0.309,0,0
1.0,0.827,0.827,0.0,0.0,0.0,0.0,0.765,0.669,0.669,0.0,0.0,0.391,0,0
1.0,0.671,0.671,0.0,0.0,0.0,0.0,0.664,0.628,0.628,0.0,0.0,0.192,0,0
1.0,0.328,0.328,0.0,0.0,0.0,0.0,0.496,0.543,0.543,0.0,0.0,0.0,0,0
1.0,0.328,0.328,0.0,0.533,0.0,0.0,0.496,0.543,0.543,0.0,0.0,0.154,0,0
1.0,0.328,0.328,0.0,1.0,0.0,0.0,0.496,0.543,0.543,0.0,0.0,0.0254,0,0
1.0,0.328,0.328,0.0,1.0,0.0,0.0,0.496,0.543,0.543,0.0,0.0,0.0773,0,0
1.0,0.0895,0.0895,0.0,1.0,0.0,0.0,0.317,0.479,0.479,0.262,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.4,0.0,0.0,0.317,0.479,0.479,0.688,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.317,0.479,0.479,0.34,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.317,0.479,0.479,0.434,0.0,0.0,0,0
1.0,0.0644,0.0644,0.0,0.0,0.0,0.0,0.295,0.476,0.476,0.172,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.155,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.0,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.0,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.159,0,0
1.0,0.123,0.123,0.0,0.0,0.0,0.0,0.31,0.497,0.497,0.0,0.0,0.451,0,0
1.0,0.277,0.277,0.0,0.0,0.0,0.0,0.329,0.57,0.57,0.0,0.0,0.0,0,0
1.0,0.277,0.277,0.0,0.0,0.0,0.0,0.329,0.57,0.57,0.0,0.0,0.0821,0,0
1.0,0.277,0.277,0.4,0.0,0.0,0.0,0.329,0.57,0.57,0.0,0.0,0.411,0,0
1.0,0.277,0.277,0.6,0.0,0.0,0.0,0.329,0.57,0.57,0.0,0.0,0.0274,0,0
0.8,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
0.8,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
0.8,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0,0,0
0.8,0.199,0.199,0.0,0.0,0.0,0.0,0.257,0.535,0.535,0.0,0.0,0.0764,0,0
0.8,0.267,0.267,0.0,0.0,0.733,0.0,0.263,0.57,0.57,0.0,0.0,0.198,0,0
0.8,0.267,0.267,0.0,0.0,1.0,0.0,0.263,0.57,0.57,0.0,0.0,0.708,0,0
0.8,0.267,0.267,0.0,0.0,1.0,0.0,0.263,0.57,0.57,0.0,0.411,0.0773,0,0
0.8,0.267,0.267,0.0,0.0,0.0667,0.0,0.263,0.57,0.57,0.0,0.229,0.0773,0,0
0.4,0.119,0.119,0.0,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.293,0.0,0,0
0.6,0.188,0.188,0.0,0.0,0.0,0.267,0.266,0.541,0.541,0.0,0.137,0.0,0,0
0.6,0.188,0.188,0.0,0.0,0.0,1.0,0.266,0.541,0.541,0.0,0.468,0.0,0,0
0.6,0.188,0.188,0.0,0.0,0.0,1.0,0.266,0.541,0.541,0.0,0.376,0.0,0,0
0.6,0.183,0.183,0.0,0.0,0.0,1.0,0.261,0.547,0.547,0.0,0.497,0.0773,0,0
0.6,0.183,0.183,0.0,0.0,0.0,0.533,0.261,0.547,0.547,0.0,0.411,0.0,0,0
0.6,0.183,0.183,0.0,0.0,0.0,0.0,0.261,0.547,0.547,0.0,0.525,0.155,0,0
0.4,0.116,0.116,0.0,0.0,0.0,0.0,0.259,0.506,0.506,0.0,0.581,0.232,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.591,0.0,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.293,0.0773,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.0732,0.0773,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.274,0.0,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.0446,0.0,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.0287,0.0,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.487,0.0773,0,0
0.4,0.115,0.115,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.268,0.0773,0,0
0.4,0.117,0.117,0.0,0.0,0.0,0.0,0.277,0.509,0.509,0.0,0.43,0.155,0,0
0.4,0.117,0.117,0.0,0.0,0.0,0.0,0.277,0.509,0.509,0.0,0.127,0.0,0,0
0.4,0.117,0.117,0.0,0.0,0.0,0.0,0.277,0.509,0.509,0.0,0.248,0.0773,0,0
0.4,0.117,0.117,0.0,0.0,0.0,0.0,0.277,0.509,0.509,0.0,0.338,0.0773,0,0
0.4,0.123,0.123,0.0,0.0,0.0,0.0,0.293,0.515,0.515,0.0,0.22,0.0773,0,0
0.4,0.123,0.123,0.0,0.0,0.0,0.0,0.293,0.515,0.515,0.0,0.331,0.0773,0,0
0.4,0.123,0.123,0.0,0.0,0.0,0.0,0.293,0.515,0.515,0.0,0.274,0.0,0,0
0.4,0.123,0.123,0.0,0.0,0.0,0.0,0.293,0.515,0.515,0.0,0.439,0.0,0,0
0.4,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.527,0.527,0.0,0.35,0.0773,0,0
0.4,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.527,0.527,0.0,0.22,0.387,0,0
0.4,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.527,0.527,0.0,0.283,0.0773,0,0
0.4,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.527,0.527,0.0,0.0,0.309,0,0
0.6,0.29,0.29,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.0,0,0
0.6,0.29,0.29,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.155,0,0
0.6,0.29,0.29,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.0773,0,0
0.6,0.29,0.29,0.0,0.0,0.0,0.0,0.434,0.594,0.594,0.0,0.0,0.0773,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.452,0.576,0.576,0.0,0.0,0.155,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.452,0.576,0.576,0.0,0.0,0.671,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.452,0.576,0.576,0.0,0.0,0.155,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.452,0.576,0.576,0.0,0.0,0.324,0,0
0.6,0.392,0.392,0.0,0.0,0.0,0.0,0.47,0.559,0.559,0.0,0.0,0.155,0,0
0.6,0.392,0.392,0.0,0.0,0.0,0.0,0.47,0.559,0.559,0.0,0.0,0.0,0,0
0.6,0.392,0.392,0.0,0.0,0.0,0.0,0.47,0.559,0.559,0.0,0.0,0.0,0,0
0.6,0.392,0.392,0.0,0.0,0.0,0.0,0.47,0.559,0.559,0.0,0.0,0.0,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.461,0.547,0.547,0.0,0.0,0.155,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.461,0.547,0.547,0.0,0.0,0.387,0,0
0.6,0.36,0.36,0.0,0.0,0.0,0.0,0.461,0.547,0.547,0.0,0.0,0.232,0,0
0.6,0.205,0.205,0.0,0.0,0.0,0.0,0.359,0.506,0.506,0.0,0.0,0.0,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.6,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.387,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
